InvoiceID,CustomerID,CreditCard,SupervisorID,Quantity,Price,Freight,OrderDate
13296,MG44,4881-0272-9085-7841,sup99,47,41.11,13.71,2020-08-16
13297,IG88,8123-5998-3886-4737,sup71,68,78.08,11.88,2020-08-27
13298,EW93,4188-1437-7374-0067,sup44,48,43.15,15.16,2020-09-25
13299,HD72,2877-1132-6895-8460,sup75,59,41.04,22.22,2020-08-16
13300,PX65,1529-0207-6047-1238,sup18,51,55.3,24.31,2020-09-10
13301,VR01,7561-5636-1855-6965,sup86,7,28.65,10.54,2020-08-23
13302,HA88,4499-1500-5633-8932,sup51,5,41.69,26.93,2020-08-28
13303,AR88,5578-1818-1935-4742,sup86,55,35.96,22.26,2020-10-12
13304,SM30,1646-2673-5882-9299,sup58,91,98.97,11.43,2020-09-14
13305,WP94,1263-4377-0425-6393,sup99,39,56.54,24.95,2020-08-27
13306,VQ07,0761-7825-5738-9070,sup65,53,81.68,20.04,2020-10-05
13307,TO66,3201-6544-6262-4633,sup30,66,59.92,17.9,2020-09-14
13308,KT83,8540-7303-6593-7390,sup67,42,27.97,12.59,2020-09-27
13309,OM54,9292-0575-1326-7338,sup75,28,61.74,25.55,2020-08-28
13310,NK93,2857-8790-3785-1403,sup25,44,51.68,23.28,2020-09-29
13311,CV07,5591-8441-4710-7048,sup05,6,36.58,18.36,2020-09-08
13312,QY60,6079-1389-0389-3832,sup82,23,92.19,21.02,2020-08-17
13313,HS50,7515-1483-9221-3440,sup33,64,71.12,19.2,2020-08-17
13314,GS10,9749-3140-1907-9248,sup49,97,30.2,28.87,2020-08-19
13315,RK12,1469-4846-1468-9669,sup26,8,23.03,18.07,2020-10-10
13316,ZW10,7223-3062-6661-5876,sup57,4,93.07,13.72,2020-09-12
13317,LI91,7767-2091-9057-6852,sup37,93,26.28,12.55,2020-10-12
13318,NK36,4567-2416-4276-3411,sup66,1,93.31,12.66,2020-08-20
13319,QN06,6643-6165-3996-9192,sup55,26,60.15,19.53,2020-10-06
13320,KE45,8243-3989-9661-6154,sup14,58,73.0,27.69,2020-09-01
13321,EP43,2758-5285-0667-4169,sup51,27,73.18,24.27,2020-08-14
13322,WJ96,0787-9348-4598-1481,sup05,73,48.18,11.58,2020-09-13
13323,IB82,4019-0134-4497-4057,sup77,93,64.36,18.58,2020-10-03
13324,UQ64,3469-1071-9157-4907,sup43,41,71.51,25.11,2020-09-21
13325,MW68,9214-8942-0113-3903,sup63,8,94.25,18.17,2020-09-26
13326,ID89,5592-7412-7475-9497,sup99,13,35.35,16.91,2020-09-22
13327,DZ30,9355-5070-3853-2127,sup39,14,34.4,27.77,2020-08-22
13328,DA16,3131-7370-6225-9462,sup74,30,74.51,18.83,2020-09-23
13329,KK86,2928-5437-4341-3184,sup24,2,66.91,25.67,2020-09-09
13330,WO42,3119-1809-6646-7709,sup14,43,64.95,18.55,2020-10-11
13331,PT15,0832-7854-1783-0616,sup93,6,45.88,17.06,2020-09-03
13332,BH07,2587-5342-5737-1014,sup68,68,96.93,28.05,2020-09-18
13333,EW14,4863-5520-7056-6441,sup61,96,35.94,22.89,2020-09-02
13334,CI34,9952-7107-9249-6954,sup35,19,47.55,10.45,2020-09-15
13335,IR35,8721-1318-9163-5794,sup73,58,63.52,11.78,2020-09-06
13336,JF33,2178-1669-2561-8422,sup56,73,60.83,23.8,2020-09-06
13337,UG16,4920-7590-0702-5100,sup55,80,63.21,22.74,2020-10-06
13338,ZA11,8851-3954-0512-3927,sup38,9,23.35,28.2,2020-10-13
13339,HR50,2008-1809-2650-0463,sup80,11,22.84,16.88,2020-09-30
13340,VV12,5303-8511-5490-0644,sup54,28,95.63,26.36,2020-10-11
13341,KV69,0296-2011-5758-6357,sup88,91,73.37,17.51,2020-10-11
13342,NS71,8803-7638-8810-6730,sup83,34,85.57,12.18,2020-09-27
13343,CL18,1744-5552-9753-0637,sup64,62,73.44,14.01,2020-10-09
13344,MK68,1151-5547-5759-7903,sup39,65,30.02,17.81,2020-10-04
13345,EX09,7720-9477-4705-3705,sup17,91,42.85,10.28,2020-10-05
13346,BO54,8124-3689-7332-2935,sup73,88,48.2,15.75,2020-08-26
13347,KH13,8888-3626-0232-1767,sup00,58,67.29,29.94,2020-08-28
13348,LV00,5009-9663-4858-4071,sup36,67,88.59,25.03,2020-09-27
13349,GS59,0585-2674-6949-1032,sup58,53,46.5,23.58,2020-09-22
13350,QS58,7431-1610-4563-7055,sup25,56,88.37,15.49,2020-09-03
13351,VC45,2223-1311-5641-3673,sup51,56,80.42,26.38,2020-08-25
13352,NX96,8563-6385-8084-3851,sup56,45,98.38,21.12,2020-10-04
13353,EJ26,7401-5463-7655-6270,sup02,66,21.3,22.39,2020-10-11
13354,WK67,8724-8019-9473-1046,sup20,87,57.11,29.28,2020-09-07
13355,YW32,4538-3969-8073-5668,sup29,47,55.13,25.06,2020-10-08
13356,NX54,1649-1642-6650-2638,sup89,20,62.2,29.0,2020-09-01
13357,UL93,9960-3493-5502-1116,sup96,22,82.79,20.52,2020-09-16
13358,TQ49,3841-9649-0356-0952,sup77,90,21.89,24.25,2020-08-16
13359,RF60,2673-2669-7222-7401,sup58,45,76.21,12.22,2020-10-10
13360,JG77,8347-6560-2925-3772,sup78,26,58.44,23.52,2020-08-23
13361,NF39,8621-0251-2661-9525,sup63,13,57.17,16.65,2020-09-30
13362,VG38,6470-3746-9790-5759,sup16,27,64.98,22.63,2020-08-29
13363,YM35,7960-4223-6032-6145,sup19,40,96.8,25.07,2020-09-15
13364,UT68,9915-5573-0701-8053,sup77,92,31.84,16.74,2020-09-06
13365,FN88,4993-5207-7463-8438,sup83,1,76.54,20.04,2020-10-09
13366,OD67,8848-5134-6077-7574,sup78,57,85.78,21.68,2020-08-24
13367,MV83,3338-1743-8993-6173,sup29,39,37.96,12.34,2020-09-26
13368,CF92,2059-9467-8076-5201,sup63,64,54.63,19.9,2020-08-29
13369,WE63,0959-9124-0930-4746,sup15,83,33.09,29.11,2020-09-13
13370,MO31,6490-8597-3253-9005,sup34,72,31.55,25.85,2020-08-20
13371,SZ00,7073-5042-9427-4947,sup67,56,94.06,26.81,2020-10-09
13372,PZ52,3340-7279-9026-9257,sup76,8,55.98,18.58,2020-09-22
13373,IG59,9494-9284-5302-5781,sup58,65,52.53,25.27,2020-09-29
13374,KW16,9568-7246-8080-7612,sup39,95,73.8,21.45,2020-09-11
13375,UA40,7013-5133-8621-4209,sup87,17,85.96,23.05,2020-10-10
13376,DM55,2002-1713-6651-6581,sup89,73,29.46,28.4,2020-08-29
13377,AS48,8208-8435-5409-0337,sup77,48,32.09,28.93,2020-10-11
13378,MG12,8802-8142-6987-6893,sup65,72,73.41,27.77,2020-10-05
13379,HS68,8338-6420-6137-5517,sup49,46,66.3,27.85,2020-08-26
13380,QZ88,1532-2839-9415-2901,sup24,63,96.52,10.98,2020-09-16
13381,IL69,3794-0526-5159-7590,sup06,60,99.7,11.86,2020-09-26
13382,NS38,2247-4753-0841-0933,sup20,43,73.22,19.46,2020-08-28
13383,CP58,7646-2900-8289-8957,sup99,55,49.2,22.07,2020-09-26
13384,EB94,1745-2233-2599-2082,sup34,20,91.04,10.78,2020-09-06
13385,OE98,8042-7760-7777-6667,sup71,50,63.27,12.08,2020-09-03
13386,UY00,6576-1825-0417-2167,sup04,38,23.96,17.22,2020-10-04
13387,YL89,2325-1809-4462-1869,sup65,38,50.13,27.56,2020-09-19
13388,UM29,4690-5573-7728-3648,sup26,40,62.22,25.48,2020-09-02
13389,CZ10,9211-9434-5450-5255,sup41,62,62.16,18.6,2020-08-23
13390,GW21,6667-8983-2333-8046,sup08,91,97.68,20.49,2020-08-31
13391,XP27,0193-1611-6553-6581,sup58,53,67.59,11.22,2020-09-22
13392,EW57,9431-0620-4758-5074,sup10,100,60.54,23.03,2020-08-28
13393,IX53,6095-2745-2836-7061,sup38,55,20.94,12.73,2020-09-18
13394,UI46,2502-6565-2174-5357,sup58,73,75.48,10.28,2020-08-28
13395,GB86,4651-4390-9823-7704,sup93,12,41.95,10.42,2020-10-10
13396,OW25,9055-6579-7258-6791,sup40,64,89.86,13.87,2020-09-15
13397,DE84,5944-1061-1011-2710,sup44,42,49.23,27.29,2020-10-05
13398,LV38,3625-1289-2948-1993,sup02,26,37.3,29.09,2020-08-17
13399,VF24,2315-4876-8028-6221,sup04,53,30.71,16.58,2020-08-30
13400,HP97,2036-9008-4934-6798,sup58,46,27.33,25.36,2020-09-24
13401,SZ00,9898-2596-8976-0228,sup08,57,78.24,26.64,2020-09-05
13402,LZ22,3458-0500-3385-0792,sup91,49,86.04,11.09,2020-09-12
13403,VO24,4746-5977-8975-0087,sup25,61,93.85,10.58,2020-09-12
13404,AG04,5361-9815-3420-4803,sup04,24,29.21,14.79,2020-08-26
13405,SQ13,9686-2857-8839-3416,sup09,35,97.79,13.88,2020-09-30
13406,YL42,2959-5159-2107-7942,sup49,30,74.08,14.27,2020-09-21
13407,RV61,8832-9365-6248-2295,sup36,49,50.88,23.11,2020-09-01
13408,VU53,0293-7602-0612-2623,sup79,3,35.24,16.6,2020-09-25
13409,KP40,2551-6091-9628-2634,sup31,63,83.85,26.05,2020-10-10
13410,BC06,9492-0686-0160-3066,sup88,45,41.5,16.69,2020-09-14
13411,CU58,2395-5014-3636-7740,sup99,95,37.23,13.91,2020-09-13
13412,FN69,1190-7132-7732-4712,sup22,44,47.71,29.52,2020-10-04
13413,HF33,0029-8463-4767-6386,sup94,33,93.67,24.73,2020-09-11
13414,YQ08,5735-3147-7953-0564,sup75,31,22.93,23.15,2020-09-04
13415,LE14,6426-3445-0999-5776,sup23,7,55.26,27.31,2020-08-24
13416,ZK71,9591-2387-7489-7818,sup05,31,97.57,11.99,2020-09-22
13417,GQ51,3982-4564-7622-9514,sup58,68,73.96,24.29,2020-08-18
13418,ZY08,8570-4576-9709-7247,sup76,7,98.12,16.92,2020-09-11
13419,JZ59,5455-5102-7115-2896,sup63,4,85.27,23.2,2020-08-28
13420,VD00,1059-4688-4716-0827,sup48,57,57.58,14.59,2020-09-30
13421,OO99,0932-5319-2140-9251,sup81,34,60.52,27.76,2020-08-31
13422,JK15,9432-1857-4331-2567,sup98,3,56.74,19.7,2020-09-29
13423,GF16,0699-5667-7636-5557,sup54,100,24.64,24.18,2020-09-14
13424,IH00,2525-4908-8258-2100,sup34,20,52.82,14.91,2020-08-18
13425,PE20,4846-7245-8627-7535,sup46,44,23.06,29.39,2020-08-28
13426,UT84,9049-3357-3148-6129,sup63,29,39.35,17.68,2020-09-13
13427,HH77,2907-8764-4864-3396,sup13,10,55.02,16.3,2020-08-20
13428,UM43,9614-1205-1560-9853,sup99,62,37.83,27.6,2020-09-12
13429,QG79,3610-8650-6326-2259,sup51,78,40.02,28.77,2020-09-11
13430,IT90,7640-1117-5966-6602,sup17,81,51.03,25.37,2020-10-06
13431,JR50,3678-0139-9506-2753,sup20,30,80.48,27.56,2020-09-25
13432,SZ14,6138-2089-6008-5090,sup86,20,85.28,16.6,2020-09-15
13433,VQ69,2263-2194-2748-8596,sup68,32,52.35,27.83,2020-10-11
13434,AL61,8484-8865-6873-6292,sup88,20,38.11,13.4,2020-10-08
13435,AL32,8585-0445-4693-4206,sup33,27,26.64,18.94,2020-09-28
13436,GM70,6320-4343-7861-1393,sup40,81,56.96,28.26,2020-09-13
13437,TL12,0313-6878-4638-7079,sup69,57,67.64,29.56,2020-09-05
13438,IC95,9183-8361-9487-4386,sup70,32,25.04,14.72,2020-09-21
13439,YY61,1686-3744-0332-1815,sup88,12,77.56,27.36,2020-10-06
13440,RH94,5366-9684-0244-1589,sup55,14,48.49,28.08,2020-09-07
13441,XB79,6440-7860-1784-3624,sup34,74,28.27,13.1,2020-08-20
13442,KV61,9178-7468-5839-4615,sup87,56,71.13,13.31,2020-09-11
13443,KU10,7996-3023-9922-8872,sup55,19,56.88,29.19,2020-10-04
13444,ZA78,0576-7432-1164-2347,sup75,46,25.57,13.59,2020-08-31
13445,SR12,1157-1247-0405-5188,sup20,82,92.85,18.7,2020-09-11
13446,GT34,9319-5283-1556-2830,sup13,42,44.42,11.31,2020-10-09
13447,SH56,5038-6413-9374-9709,sup08,60,98.0,26.06,2020-09-13
13448,RQ65,7804-1957-8731-6438,sup95,26,25.17,23.38,2020-10-10
13449,SE79,3262-2413-0683-0834,sup83,22,65.75,27.45,2020-08-21
13450,JB47,2310-9376-8738-5426,sup85,60,23.3,16.36,2020-09-03
13451,FS18,9101-2000-2204-4048,sup04,71,22.37,27.34,2020-10-07
13452,XR35,7354-6871-0634-2461,sup07,47,95.83,23.6,2020-09-14
13453,ON09,9515-6029-9073-6839,sup54,16,72.46,19.44,2020-08-27
13454,VA43,5425-3683-4871-5383,sup47,23,85.78,21.36,2020-08-24
13455,AS51,5875-2973-3615-9092,sup08,57,58.45,20.9,2020-09-27
13456,JF99,9769-8161-3960-6353,sup02,53,80.03,16.72,2020-09-14
13457,AS28,5473-3793-5615-4496,sup08,21,22.83,21.35,2020-09-24
13458,GA92,5943-7525-7102-9854,sup55,50,56.12,10.55,2020-09-24
13459,YW70,6344-8780-4011-9696,sup41,22,86.36,12.43,2020-09-25
13460,PI96,5895-2578-7823-1806,sup80,16,29.37,28.14,2020-10-12
13461,YS26,8988-8416-7377-8983,sup08,61,78.58,22.51,2020-08-20
13462,DV85,8278-0249-9043-5936,sup06,84,45.02,29.35,2020-08-17
13463,WQ52,0754-9274-3977-0284,sup96,51,32.25,20.5,2020-10-11
13464,DA71,2618-6779-4805-1824,sup41,23,21.75,21.04,2020-09-23
13465,BD17,2727-7930-0833-2259,sup38,29,95.68,24.72,2020-09-05
13466,OA89,6920-9069-4929-0122,sup19,11,65.97,15.17,2020-09-06
13467,AY09,8549-0666-5423-5384,sup74,19,28.58,20.6,2020-09-01
13468,RU79,6188-0842-8240-5149,sup22,55,35.64,21.4,2020-10-03
13469,MS98,4326-3724-9574-7321,sup00,59,92.11,17.56,2020-08-18
13470,EP91,1068-8760-4233-1441,sup32,41,65.23,10.51,2020-09-26
13471,MJ48,5977-7809-6079-8888,sup79,65,55.95,14.23,2020-09-26
13472,LP59,7771-2738-0045-9914,sup39,58,89.17,20.66,2020-10-01
13473,QF94,1337-4972-9991-6261,sup09,40,75.11,16.31,2020-08-24
13474,PW56,9226-1668-9040-0788,sup43,30,98.93,21.4,2020-09-28
13475,WK48,9935-0461-9382-4433,sup41,2,42.1,13.53,2020-10-04
13476,AR78,2158-0548-7720-0733,sup89,4,84.95,17.33,2020-08-26
13477,YH85,9290-0744-3649-0921,sup20,34,72.87,28.69,2020-09-23
13478,WY44,0354-2904-7922-8747,sup60,88,91.01,13.45,2020-09-15
13479,AP29,8886-5945-4950-7735,sup95,73,60.41,21.19,2020-09-18
13480,HI61,0072-6072-2264-3124,sup65,73,78.89,12.9,2020-09-05
13481,JQ51,9758-5961-3731-9992,sup98,40,83.49,15.01,2020-08-19
13482,IQ10,2345-7192-5776-0430,sup18,45,91.15,16.82,2020-09-22
13483,ZV39,4109-9953-7926-6040,sup68,44,75.04,12.19,2020-09-24
13484,GJ19,9384-3081-1606-3333,sup61,19,38.88,21.14,2020-09-29
13485,RO02,1698-5631-9746-4322,sup60,11,45.75,11.4,2020-09-03
13486,ZR21,3324-2781-3071-0799,sup10,78,37.14,10.24,2020-08-18
13487,ET59,1069-5777-9572-0008,sup86,85,79.46,13.61,2020-09-16
13488,HC85,1242-8428-7957-0278,sup27,39,77.46,12.68,2020-08-18
13489,HE61,5577-5662-5402-9558,sup71,80,44.84,11.96,2020-08-23
13490,FS51,0265-4463-7966-4797,sup50,96,80.76,23.26,2020-09-15
13491,GZ91,2537-6598-4079-7871,sup21,96,58.02,20.77,2020-10-03
13492,GD67,5933-8057-9326-7499,sup80,66,55.11,18.34,2020-09-13
13493,QZ84,1450-7507-2308-9297,sup69,100,21.52,15.15,2020-09-12
13494,KU79,3243-6511-6288-0902,sup97,11,62.34,12.26,2020-08-23
13495,ML48,0370-4666-3074-8042,sup64,23,54.84,19.14,2020-09-19
13496,SL15,7118-5023-1572-8785,sup08,93,37.26,19.7,2020-10-10
13497,YR48,9622-0892-4028-8975,sup99,82,55.0,22.47,2020-08-18
13498,TB35,6665-1741-4529-6655,sup88,95,50.25,10.97,2020-09-29
13499,FW22,5308-5415-8830-0159,sup69,23,57.1,26.01,2020-08-16
13500,CN23,2096-1435-3709-3895,sup64,50,55.18,28.57,2020-08-26
13501,JS45,2179-2047-8186-7624,sup20,98,75.6,19.43,2020-08-27
13502,XQ45,3957-8293-9014-0742,sup23,81,62.77,10.25,2020-09-28
13503,UP46,7848-1282-3204-0070,sup94,29,70.18,17.93,2020-08-26
13504,DB09,4284-6088-5452-3196,sup68,50,91.1,28.87,2020-10-03
13505,TX81,9956-7938-9041-7790,sup08,9,23.97,16.31,2020-08-19
13506,VD42,3265-6020-3670-4334,sup32,38,88.78,11.73,2020-08-27
13507,SS05,0967-9825-4043-5737,sup64,91,64.84,27.78,2020-08-20
13508,HE95,2402-0658-2989-0901,sup21,70,59.18,10.2,2020-09-20
13509,JE47,4190-4644-6761-5087,sup98,65,90.47,16.01,2020-09-16
13510,SM83,5196-1938-5166-4491,sup74,2,38.45,19.52,2020-10-12
13511,II26,9887-5343-4239-5812,sup48,56,46.04,24.48,2020-09-11
13512,IQ70,0559-5829-8874-4151,sup74,45,89.82,21.59,2020-08-18
13513,PE61,4164-2133-6968-5518,sup85,21,52.36,27.07,2020-10-03
13514,XN73,1429-0110-9957-1716,sup88,23,28.36,28.62,2020-09-10
13515,FI05,6067-6284-4624-4815,sup69,49,35.55,13.4,2020-10-05
13516,YO84,6405-0911-9361-8523,sup20,20,43.01,19.86,2020-10-07
13517,FE26,3415-7905-3242-7424,sup45,89,77.54,19.46,2020-08-19
13518,PF47,1181-6017-5368-4197,sup59,35,50.78,25.54,2020-08-26
13519,JV25,6394-2613-0402-0751,sup21,46,82.32,21.43,2020-08-23
13520,MS45,2866-3649-4390-0270,sup43,50,93.73,26.24,2020-10-05
13521,PQ50,8329-7746-8918-9080,sup24,73,72.55,20.68,2020-10-10
13522,ZA07,0175-4322-1741-6937,sup56,94,44.44,15.16,2020-10-13
13523,PK82,1009-7633-2731-2724,sup70,22,20.82,24.62,2020-09-06
13524,AO01,4294-5000-6550-7079,sup76,4,51.99,10.46,2020-10-11
13525,VR88,9621-1830-1938-9157,sup52,35,21.23,25.22,2020-09-21
13526,MN46,8331-4986-2378-4536,sup50,29,20.85,15.76,2020-10-04
13527,LH24,1675-8621-6485-7781,sup92,83,26.14,21.6,2020-09-20
13528,VN70,0832-4077-6736-4202,sup43,26,98.37,15.15,2020-09-14
13529,XA92,1539-7588-2565-0425,sup82,71,37.77,17.02,2020-10-06
13530,GM75,1796-9156-0157-8524,sup32,36,61.86,17.87,2020-08-25
13531,JJ82,0704-8879-4922-6783,sup83,28,81.92,10.19,2020-09-01
13532,QB21,9890-1859-4361-2052,sup88,25,78.56,20.84,2020-09-09
13533,LT89,6747-9725-3793-1621,sup29,26,57.8,13.26,2020-09-28
13534,ZM61,2482-0692-6167-6424,sup49,100,85.97,26.52,2020-09-18
13535,VQ26,0692-6280-4374-2954,sup21,62,56.85,29.52,2020-09-01
13536,KE55,1486-5350-2279-5258,sup82,99,83.83,11.42,2020-08-22
13537,BS76,6307-2457-8257-8981,sup53,70,53.06,27.64,2020-08-27
13538,FM86,1021-8126-0942-6430,sup21,7,84.51,28.82,2020-08-28
13539,QK50,4315-9355-5747-7972,sup56,20,65.07,21.47,2020-09-28
13540,RE39,9520-0080-3344-4533,sup61,100,42.19,13.15,2020-10-05
13541,JJ16,1830-1930-8108-9499,sup60,9,76.52,20.12,2020-09-05
13542,BF49,8439-9159-9876-3128,sup72,2,69.27,17.19,2020-09-30
13543,OQ27,4548-5951-0745-3913,sup31,1,42.64,14.83,2020-10-10
13544,ON37,1402-4293-6493-4645,sup46,37,48.02,24.08,2020-10-12
13545,AL39,0456-7621-3949-7166,sup63,57,21.61,25.81,2020-10-12
13546,WV44,1552-7590-3692-8295,sup41,15,49.21,14.57,2020-08-26
13547,QC76,0825-9563-9302-2666,sup31,68,25.04,17.64,2020-09-04
13548,OA47,2109-8166-4143-9175,sup41,3,49.92,25.63,2020-08-24
13549,HA07,2021-1347-8001-1639,sup53,28,64.44,11.14,2020-08-25
13550,WB44,1058-0718-3760-1628,sup77,55,62.92,15.54,2020-09-25
13551,WV62,7002-4468-5624-9531,sup14,83,55.95,13.09,2020-09-09
13552,MZ46,5001-3447-3321-8074,sup56,56,29.02,11.46,2020-09-20
13553,KN18,5936-7992-9336-5176,sup66,16,55.53,20.9,2020-09-02
13554,OC18,7170-1528-6541-7987,sup15,84,20.47,14.31,2020-09-13
13555,YJ10,0646-1002-9480-6070,sup73,37,39.15,14.74,2020-09-12
13556,VI79,3283-9579-8732-9879,sup68,88,89.23,17.38,2020-09-19
13557,GG65,1741-1771-0682-7152,sup70,99,71.05,19.41,2020-10-13
13558,KN98,1282-7577-3121-8762,sup69,4,71.84,17.4,2020-09-08
13559,IX28,1529-7830-2174-3618,sup68,81,93.19,16.92,2020-09-10
13560,MV98,0331-9228-7865-6966,sup66,24,26.75,28.58,2020-09-17
13561,LZ56,8404-5765-4676-3596,sup70,12,73.21,16.36,2020-09-16
13562,MB91,4881-2359-1219-2857,sup90,99,22.09,15.41,2020-09-08
13563,TN65,3104-8830-2539-8111,sup41,82,20.27,16.41,2020-10-06
13564,PY77,9635-9814-2469-0091,sup89,14,48.8,13.49,2020-09-09
13565,PN96,1310-8388-6637-9564,sup61,51,83.19,12.11,2020-09-20
13566,TL35,0350-9086-4732-5080,sup29,38,90.42,15.44,2020-10-08
13567,MW80,9485-6367-7445-6418,sup33,75,52.73,27.44,2020-08-18
13568,QB54,1185-2006-7219-8373,sup93,98,47.05,12.12,2020-08-31
13569,JN19,4839-7567-5635-0931,sup05,28,39.02,10.34,2020-08-23
13570,NT81,3949-7793-5009-7091,sup29,89,95.91,13.94,2020-09-15
13571,SQ65,1401-0856-4516-3215,sup00,38,49.72,24.2,2020-08-15
13572,AD29,6323-7039-2806-3998,sup87,21,66.93,20.39,2020-08-15
13573,TG18,0085-0862-1540-6977,sup01,49,36.98,12.9,2020-09-04
13574,CN96,5033-4076-8389-5522,sup77,91,94.77,12.47,2020-09-05
13575,FK28,2311-2377-8320-1188,sup13,10,78.93,17.61,2020-08-25
13576,AJ97,9989-8967-3129-1822,sup74,50,77.48,29.01,2020-09-21
13577,NI80,0292-3723-1693-1544,sup61,15,57.32,23.89,2020-10-01
13578,TO54,3103-7954-8445-7178,sup57,41,92.12,19.96,2020-09-26
13579,GP03,4621-8937-0675-4703,sup74,26,67.35,20.84,2020-08-20
13580,MO05,4799-5900-1736-2656,sup23,76,74.23,14.12,2020-09-07
13581,NK96,5762-2614-2877-6188,sup22,14,40.94,16.3,2020-09-03
13582,ZV88,0979-1430-7380-0868,sup97,43,45.44,15.24,2020-08-17
13583,RL31,0108-3895-3041-7717,sup88,10,29.35,26.09,2020-09-29
13584,ZS00,3749-5062-0090-8156,sup16,29,24.84,16.61,2020-08-25
13585,MW86,5835-7320-8312-2574,sup73,100,63.06,21.34,2020-09-08
13586,BH44,7597-8862-8228-3475,sup38,77,35.51,22.19,2020-09-23
13587,FD67,8209-3436-9797-3521,sup92,31,37.4,21.73,2020-09-19
13588,IP89,6416-5287-2527-9953,sup13,75,50.84,25.34,2020-08-20
13589,VN91,7700-0746-7375-5825,sup97,14,99.78,21.61,2020-10-12
13590,KS78,9903-6193-2096-9416,sup35,7,87.24,20.84,2020-09-04
13591,SL84,8368-7805-3601-3037,sup33,23,39.95,11.46,2020-09-12
13592,UK81,1898-5217-8125-3467,sup32,86,36.92,14.32,2020-10-06
13593,SM17,8049-3007-1092-7381,sup53,84,94.0,18.41,2020-09-20
13594,TT54,6949-2608-7764-1338,sup12,45,50.18,11.77,2020-08-29
13595,DE10,7058-5030-3311-9839,sup55,64,64.44,29.26,2020-08-16
13596,ZL67,6374-9674-2242-7446,sup27,87,27.21,10.56,2020-09-06
13597,ZB79,3390-6024-2298-6783,sup66,77,96.42,11.51,2020-09-28
13598,YI08,0856-7197-6883-9058,sup56,11,63.69,24.92,2020-10-03
13599,YQ92,4856-9288-3664-5388,sup68,2,32.99,16.37,2020-10-08
13600,ZW86,8966-5211-4058-4344,sup40,37,39.15,13.53,2020-08-26
13601,MI98,5474-2381-7035-0357,sup50,24,72.37,25.23,2020-08-18
13602,LU64,4686-3284-7994-4628,sup90,37,98.48,20.99,2020-09-24
13603,DN39,0067-2278-5340-2151,sup43,56,45.94,15.82,2020-10-10
13604,NR33,1029-0734-7180-6109,sup02,14,43.22,10.64,2020-08-25
13605,MG35,1528-5929-5251-5781,sup99,45,91.49,18.9,2020-10-06
13606,CQ15,7150-1196-8116-2736,sup37,25,53.42,15.67,2020-08-26
13607,WC07,1005-6032-0854-4294,sup38,54,48.22,12.6,2020-10-07
13608,NE67,7768-7252-8348-0871,sup31,96,46.97,17.93,2020-10-08
13609,FE80,5012-5598-8165-6735,sup71,92,37.01,22.91,2020-08-25
13610,AL22,4340-0059-0711-2919,sup34,9,60.45,14.38,2020-09-28
13611,XW09,1898-6320-3851-8007,sup55,30,33.33,18.68,2020-09-27
13612,CU34,5809-1189-7515-1038,sup06,43,65.92,12.77,2020-09-03
13613,IL38,9434-5095-8691-3663,sup97,40,36.68,13.88,2020-10-08
13614,OB10,6569-2901-4785-1739,sup86,54,20.35,10.02,2020-09-13
13615,OM98,5107-2141-1740-6552,sup51,100,82.27,15.97,2020-08-20
13616,NB79,1842-1071-1475-5415,sup96,26,91.35,22.37,2020-08-22
13617,MO48,5876-8384-7864-5287,sup89,3,68.53,11.98,2020-08-14
13618,CO88,1075-0093-7656-1487,sup29,49,49.29,25.44,2020-08-29
13619,DM92,3093-7456-1676-5462,sup84,87,90.01,25.44,2020-09-22
13620,YA19,5627-0772-3639-2513,sup63,63,92.46,23.41,2020-08-18
13621,YX55,4880-9392-9880-5130,sup47,85,48.63,22.54,2020-09-19
13622,CC25,4462-1993-5227-6355,sup98,55,76.1,28.73,2020-09-10
13623,LZ79,7083-0085-1112-1702,sup45,63,25.58,24.56,2020-08-17
13624,AK71,0311-7881-5503-6662,sup45,73,41.25,29.99,2020-09-17
13625,SS08,4668-7148-6193-9933,sup77,5,63.83,17.31,2020-10-03
13626,RX24,7316-9996-1652-9474,sup86,100,50.36,18.53,2020-09-05
13627,HE27,8608-2631-9967-1718,sup92,57,34.64,11.12,2020-09-12
13628,TQ40,2734-8671-0155-6330,sup68,56,43.78,12.78,2020-10-08
13629,SG92,8733-7106-3539-9202,sup95,95,46.33,23.95,2020-09-09
13630,FD92,9196-6707-5416-8584,sup82,10,29.29,22.22,2020-09-29
13631,BO30,1034-4128-5264-5476,sup70,97,68.7,22.55,2020-08-29
13632,HG21,1289-4012-5701-3375,sup92,8,62.51,15.21,2020-09-18
13633,NK14,3269-5905-7709-7737,sup42,57,39.47,27.44,2020-09-10
13634,NV36,6661-0922-9654-7822,sup33,71,49.71,15.68,2020-08-19
13635,FG96,1190-4656-5249-4722,sup32,28,20.61,24.64,2020-09-13
13636,OC88,3349-5499-4068-1244,sup13,15,56.64,26.37,2020-08-31
13637,AE54,6857-5928-6373-6640,sup75,60,79.16,10.94,2020-08-15
13638,XF91,2210-1028-5827-9595,sup27,42,31.46,27.57,2020-10-11
13639,GF75,2137-7333-3000-3337,sup70,70,90.25,11.06,2020-09-15
13640,JQ27,2954-4280-8630-6082,sup07,35,99.43,15.71,2020-09-10
13641,TA64,2644-2939-0987-7818,sup89,32,68.26,29.34,2020-09-03
13642,BO45,2051-3769-9329-4965,sup75,34,59.37,27.86,2020-08-24
